seq307598;1;root
seq307605;1;root
seq307617;1;root
seq307664;1;root
seq307672;1;root
seq307676;1;root
seq307683;1;root
seq307685;654496;Thelephora aurantiotincta
seq307711;1;root
seq307727;1;root
seq307746;71466;Cylicostephanus longibursatus
seq307757;1;root
seq307758;1;root
seq307771;1;root
seq307779;1;root
seq307788;1;root
seq307800;178133;Rhodamnia argentea
seq307811;1;root
seq307815;1;root
seq307819;1;root
seq307827;1;root
seq307837;1;root
seq307860;3511;Quercus
seq307888;175245;uncultured fungus
seq307897;1;root
seq307915;1;root
seq307927;127399;Agromyzidae
seq307956;1;root
seq307964;1;root
seq307966;1;root
seq307975;1;root
seq307977;1;root
seq307982;40349;Trichostrongylus axei
seq307984;1;root
seq308009;1;root
seq308011;1;root
seq308020;1;root
seq308024;1;root
seq308047;1;root
seq308083;59891;Cyathostomum catinatum
seq308091;1;root
seq308096;1;root
seq308098;9789;Equus
seq308105;9789;Equus
seq308107;1;root
seq308110;1;root
seq308112;1;root
seq308115;132366;Coronocyclus coronatus
seq308146;1;root
seq308162;1;root
seq308171;1;root
seq308175;1;root
seq308184;9789;Equus
seq308186;1;root
seq308189;1;root
seq308191;1;root
seq308195;1;root
seq308198;104451;Operophtera
seq308205;1;root
seq308212;1;root
seq308219;9789;Equus
seq308220;1;root
seq308228;1;root
seq308229;1;root
seq308234;1;root
seq308235;1;root
seq308242;1;root
seq308250;71466;Cylicostephanus longibursatus
seq308254;1;root
seq308257;1;root
seq308268;9789;Equus
seq308274;1;root
seq308278;1;root
seq308285;1;root
seq308286;1;root
seq308290;1;root
seq308304;9789;Equus
seq308305;1;root
seq308317;1;root
seq308318;1;root
seq308324;1;root
seq308328;1;root
seq308331;1;root
seq308333;1;root
seq308338;53992;Cylicocyclus nassatus
seq308359;1;root
seq308365;1;root
seq308368;1;root
seq308392;1;root
seq308397;1;root
seq308403;1;root
seq308449;1;root
seq308462;1;root
seq308464;1;root
seq308466;1;root
seq308470;1;root
seq308475;1;root
seq308484;1;root
seq308493;52748;Anisopodidae
seq308494;1;root
seq308496;1;root
seq308499;29032;Chloropidae
seq308501;1;root
seq308502;1;root
seq308503;28930;Fagus sylvatica
seq308504;1;root
seq308505;1;root
seq308526;1;root
seq308540;1;root
seq308541;1;root
seq308552;1;root
seq308553;1;root
seq308557;1;root
seq308562;1;root
seq308564;474943;Cordycipitaceae
seq308603;1;root
seq308606;1;root
seq308611;1;root
seq308627;1;root
seq308638;1;root
seq308640;28151;Serratia proteamaculans
seq308643;9789;Equus
seq308644;1;root
seq308646;1;root
seq308647;1;root
seq308659;9789;Equus
seq308663;1;root
seq308681;1;root
seq308683;1;root
seq308685;1;root
seq308694;1;root
seq308696;1;root
seq308708;9895;Bovidae
seq308715;9789;Equus
seq308719;40349;Trichostrongylus axei
seq308725;114620;Sphaeroceridae
seq308726;1;root
seq308727;1;root
seq308730;1;root
seq308745;1;root
seq308747;1;root
seq308753;1;root
seq308754;1;root
seq308758;9789;Equus
seq308770;1;root
seq308787;1;root
seq308804;1;root
seq308807;40349;Trichostrongylus axei
seq308820;1;root
seq308843;1;root
seq308845;53992;Cylicocyclus nassatus
seq308849;1;root
seq308857;1;root
seq308859;1;root
seq308864;9789;Equus
seq308865;1;root
seq308871;1;root
seq308873;1;root
seq308876;878368;Phyllobius virideaeris
seq308905;1;root
seq308928;1;root
seq308949;1;root
seq308951;1;root
seq308960;1;root
seq308970;1;root
seq308974;1;root
seq308976;71467;Cylicostephanus minutus
seq308979;1;root
seq308980;1;root
seq308981;1;root
seq308982;1;root
seq308984;1;root
seq308988;132364;Cyathostominae
seq309000;1;root
seq309009;1;root
seq309010;1;root
seq309013;1;root
seq309014;1;root
seq309038;1;root
seq309039;1;root
seq309045;1;root
seq309057;1;root
seq309065;1;root
seq309075;9789;Equus
seq309082;1;root
seq309084;1;root
seq309091;28930;Fagus sylvatica
seq309098;9789;Equus
seq309111;1;root
seq309119;1;root
seq309121;1;root
seq309135;9789;Equus
seq309140;9789;Equus
seq309151;1;root
seq309154;1;root
seq309156;1;root
seq309159;74649;Rosa chinensis
seq309174;9789;Equus
seq309181;1;root
seq309194;1;root
seq309197;13579;Juncus effusus
seq309205;1;root
seq309207;1;root
seq309229;9789;Equus
seq309230;1;root
seq309231;1;root
seq309236;1;root
seq309238;9789;Equus
seq309240;71466;Cylicostephanus longibursatus
seq309244;1;root
seq309248;1;root
seq309249;1;root
seq309259;878039;Hypera plantaginis
seq309269;1;root
seq309270;9789;Equus
seq309275;1;root
seq309279;1;root
seq309288;1;root
seq309295;9789;Equus
seq309312;71466;Cylicostephanus longibursatus
seq309314;1;root
seq309320;1;root
seq309323;1;root
seq309328;1;root
seq309349;1;root
seq309353;1;root
seq309368;1;root
seq309372;1;root
seq309380;9789;Equus
seq309381;53992;Cylicocyclus nassatus
seq309382;53992;Cylicocyclus nassatus
seq309387;1;root
seq309396;1;root
seq309399;207159;Aphodius haemorrhoidalis
seq309400;1;root
seq309402;9789;Equus
seq309407;314145;Laurasiatheria
seq309423;1;root
seq309430;1;root
seq309431;1;root
seq309435;1;root
seq309439;1;root
seq309447;1;root
seq309458;6231;Nematoda
seq309461;1;root
seq309487;7184;Sciaridae
seq309488;253328;Hylemya
seq309508;1;root
seq309511;1;root
seq309519;207206;Aphodius rufipes
seq309522;54000;Poteriostomum imparidentatum
seq309537;2440537;Parasitidae sp. BIOUG24154-H11
seq309538;1;root
seq309541;1;root
seq309544;1;root
seq309561;53992;Cylicocyclus nassatus
seq309565;1;root
seq309570;1;root
seq309571;1;root
seq309574;1;root
seq309578;997595;Agraylea multipunctata
seq309579;1;root
seq309598;1;root
seq309602;1;root
seq309605;40349;Trichostrongylus axei
seq309621;154225;Margarinotus
seq309639;40349;Trichostrongylus axei
seq309659;2968084;Cellulomonas sp. zg.Y338
seq309662;1;root
seq309673;879076;Coronocyclus labratus
seq309675;1;root
seq309676;1;root
seq309680;9789;Equus
seq309702;1;root
seq309704;9789;Equus
seq309712;1;root
seq309714;1;root
seq309724;1;root
seq309726;1;root
seq309734;1;root
seq309739;1;root
seq309745;1;root
seq309766;1;root
seq309780;1;root
seq309782;1869227;bacterium
seq309785;1;root
seq309786;187617;Ceratophysella
seq309791;2733151;Xuquatrovirus
seq309812;30001;Collembola
seq309824;1;root
seq309825;1;root
seq309827;1;root
seq309841;1;root
seq309852;1;root
seq309855;1;root
seq309873;1;root
seq309880;41819;Ceratopogonidae
seq309899;207206;Aphodius rufipes
seq309900;866054;Mocyta fungi
seq309901;1;root
seq309910;1;root
seq309922;53993;Cyathostomum
seq309938;1;root
seq309954;207206;Aphodius rufipes
seq309964;1;root
seq309977;1;root
seq309983;1;root
seq309992;1;root
seq310000;1;root
seq310020;225991;Comamonas aquatica
seq310027;4520;Lolium
seq310034;1;root
seq310042;40349;Trichostrongylus axei
seq310054;1;root
seq310055;1;root
seq310070;1;root
seq310078;1;root
seq310079;4769;Saprolegnia
seq310092;1;root
seq310099;1;root
seq310101;1;root
seq310103;1;root
seq310106;1;root
seq310146;9789;Equus
seq310157;1;root
seq310164;187607;Bourletiellidae
seq310165;1545242;Sciocoris cursitans
seq310168;1;root
seq310171;91347;Enterobacterales
seq310176;1;root
seq310177;1;root
seq310178;1;root
seq310180;1;root
seq310187;53993;Cyathostomum
seq310188;1;root
seq310192;1;root
seq310196;1;root
seq310206;1;root
seq310216;225991;Comamonas aquatica
seq310224;1;root
seq310229;1;root
seq310236;1;root
seq310237;1;root
seq310251;175245;uncultured fungus
seq310256;1;root
seq310264;9789;Equus
seq310266;1;root
seq310282;1;root
seq310285;630;Yersinia enterocolitica
seq310294;1;root
seq310297;1;root
seq310304;1;root
seq310329;1;root
seq310346;1;root
seq310347;1;root
seq310349;9789;Equus
seq310353;1;root
seq310366;1;root
seq310375;1;root
seq310376;1;root
seq310377;1;root
seq310406;1;root
seq310408;58331;Quercus suber
seq310410;2646505;unclassified Scheloribates
seq310413;281417;Desoria
seq310431;1;root
seq310439;1;root
seq310445;1;root
seq310447;27592;Bovinae
seq310452;1;root
seq310463;27592;Bovinae
seq310467;305607;Neomyia
seq310469;207206;Aphodius rufipes
seq310487;1;root
seq310495;1;root
seq310496;9789;Equus
seq310510;1;root
seq310524;1;root
seq310530;1;root
seq310531;1;root
seq310536;1;root
seq310554;1;root
seq310569;1;root
seq310579;1;root
seq310591;1;root
seq310594;59891;Cyathostomum catinatum
seq310599;1;root
seq310611;1;root
seq310612;1;root
seq310645;118553;unclassified Parasitidae
seq310647;1;root
seq310652;1;root
seq310653;1;root
seq310667;1;root
seq310675;53992;Cylicocyclus nassatus
seq310687;1;root
seq310713;53992;Cylicocyclus nassatus
seq310730;1;root
seq310733;9895;Bovidae
seq310741;1;root
seq310749;1;root
seq310763;1;root
seq310781;1;root
seq310785;1;root
seq310795;1;root
seq310809;1;root
seq310810;1;root
seq310823;1;root
seq310847;1;root
seq310850;1;root
seq310851;1;root
seq310852;1;root
seq310853;1;root
seq310862;1;root
seq310866;53992;Cylicocyclus nassatus
seq310869;1;root
seq310874;1;root
seq310882;1;root
seq310883;878383;Polydrusus confluens
seq310884;1;root
seq310890;1;root
seq310892;1;root
seq310895;1;root
seq310907;1;root
seq310919;1;root
seq310921;1;root
seq310922;1;root
seq310959;1;root
seq310999;1;root
seq311003;56187;Coprinus comatus
seq311006;1;root
seq311011;1;root
seq311018;1;root
seq311019;1;root
seq311022;1;root
seq311024;1;root
seq311032;1;root
seq311033;334625;Oppiella nova
seq311035;53992;Cylicocyclus nassatus
seq311047;1;root
seq311051;1;root
seq311069;1;root
seq311071;1;root
seq311072;207206;Aphodius rufipes
seq311089;1;root
seq311114;1;root
seq311116;1;root
seq311122;1;root
seq311139;9789;Equus
seq311145;1;root
seq311147;1;root
seq311152;9895;Bovidae
seq311156;1;root
seq311163;1;root
seq311168;1;root
seq311178;1;root
seq311205;1;root
seq311206;877183;Colpodellida
seq311212;53992;Cylicocyclus nassatus
seq311219;281633;Uropoda orbicularis
seq311222;40345;Strongylus
seq311223;66345;Oxytelus
seq311231;1;root
seq311236;175245;uncultured fungus
seq311259;1;root
seq311262;1;root
seq311263;7147;Diptera
seq311265;1553025;Acrotona parvula
seq311275;1;root
seq311289;163893;Frankliniella intonsa
seq311292;1;root
seq311295;1;root
seq311302;71464;Cylicostephanus calicatus
seq311306;347317;Cryptopleurum minutum
seq311310;1;root
seq311312;1;root
seq311322;118553;unclassified Parasitidae
seq311326;1;root
seq311328;1;root
seq311332;9789;Equus
seq311333;1;root
seq311338;1;root
seq311345;1;root
seq311346;36756;Hypera
seq311348;9895;Bovidae
seq311352;1;root
seq311353;1;root
seq311356;1;root
seq311359;1;root
seq311362;1;root
seq311369;1;root
seq311371;1;root
seq311388;1;root
seq311391;1;root
seq311394;582;Morganella morganii
seq311396;1;root
seq311410;74649;Rosa chinensis
seq311426;9789;Equus
seq311427;38942;Quercus robur
seq311430;1;root
seq311438;1;root
seq311445;1602339;Acalitus vaccinii
seq311450;27592;Bovinae
seq311453;1;root
seq311458;216736;Pinnularia
seq311467;1;root
seq311469;1;root
seq311480;1;root
seq311495;1;root
seq311497;1;root
seq311499;1;root
seq311524;38942;Quercus robur
seq311526;1;root
seq311541;386843;unclassified Bdellidae
seq311548;1;root
seq311569;1;root
seq311590;1;root
seq311604;1;root
seq311615;1;root
seq311619;1;root
seq311620;53992;Cylicocyclus nassatus
seq311650;1;root
seq311656;1;root
seq311659;1;root
seq311662;1;root
seq311663;1;root
seq311670;1;root
seq311677;1;root
seq311678;1;root
seq311689;53996;Cylicocyclus ashworthi
seq311690;1;root
seq311692;53992;Cylicocyclus nassatus
seq311693;53993;Cyathostomum
seq311697;1;root
seq311710;53992;Cylicocyclus nassatus
seq311718;1755440;Helotiales sp.
seq311725;1;root
seq311728;119089;Chromadorea
seq311730;1;root
seq311734;1;root
seq311750;3511;Quercus
seq311767;9789;Equus
seq311769;3750;Malus domestica
seq311770;1;root
seq311777;53992;Cylicocyclus nassatus
seq311786;1;root
seq311789;1;root
seq311795;1;root
seq311816;1;root
seq311818;1;root
seq311826;1;root
seq311840;1;root
seq311844;1;root
seq311860;212339;Pristina aequiseta
seq311865;1;root
seq311884;2886936;Arthrobacter sp. zg-Y462
seq311886;207206;Aphodius rufipes
seq311895;1;root
seq311916;1;root
seq311921;1;root
seq311931;1;root
seq311943;1;root
seq311949;1;root
seq311953;1;root
seq312016;1;root
seq312023;1;root
seq312043;1;root
seq312050;1;root
seq312073;1;root
seq312082;1;root
seq312088;1;root
seq312097;1;root
seq312114;1;root
seq312120;1;root
seq312127;1;root
seq312134;1;root
seq312136;1;root
seq312180;1;root
seq312189;1;root
seq312197;1;root
seq312204;1;root
seq312205;1;root
seq312213;1;root
seq312220;1;root
seq312233;1;root
seq312236;1;root
seq312244;1;root
seq312253;1;root
seq312298;1;root
seq312301;1;root
seq312325;1;root
seq312328;1;root
seq312329;1;root
seq312336;1;root
seq312357;1;root
seq312380;1;root
seq312392;1;root
seq312405;1;root
seq312435;1;root
seq312451;1;root
seq312455;40349;Trichostrongylus axei
seq312456;1045938;Entoloma sp. JS06-22
seq312467;1;root
seq312490;1;root
seq312494;1;root
seq312537;1;root
seq312551;130551;Delphacinae
seq312562;1;root
seq312564;160097;Bovicola bovis
seq312593;1;root
seq312594;1;root
seq312597;9789;Equus
seq312606;1;root
seq312613;1;root
seq312617;71464;Cylicostephanus calicatus
seq312627;1;root
seq312634;1;root
seq312639;53992;Cylicocyclus nassatus
seq312644;1;root
seq312665;1;root
seq312689;1;root
seq312721;2886807;Acrotrichis dispar
seq312725;1760171;Arachnida sp. BOLD
seq312727;1002809;Solibacillus silvestris StLB046
seq312736;1;root
seq312743;1;root
seq312754;1;root
seq312760;1;root
seq312786;1;root
seq312791;1;root
seq312798;1;root
seq312814;53992;Cylicocyclus nassatus
seq312826;71464;Cylicostephanus calicatus
seq312827;1;root
seq312858;1;root
seq312867;184208;Psathyrellaceae
seq312871;1;root
seq312888;1;root
seq312890;1;root
seq312895;1;root
seq312912;1;root
seq312924;1;root
seq312927;71466;Cylicostephanus longibursatus
seq312935;1;root
seq312942;281417;Desoria
seq312944;1;root
seq312947;1;root
seq312948;1;root
seq312958;1;root
seq312969;1;root
seq312988;1;root
seq312999;1;root
seq313010;1;root
seq313020;1;root
seq313024;1;root
seq313034;1;root
seq313049;1;root
seq313051;1;root
seq313060;1;root
seq313064;1;root
seq313091;1;root
seq313094;1;root
seq313096;1;root
seq313102;1;root
seq313113;1;root
seq313116;1;root
seq313124;1;root
seq313130;1;root
seq313149;1;root
seq313151;1;root
seq313178;1;root
seq313182;1;root
seq313185;9895;Bovidae
seq313189;1686744;Peloptulus
seq313194;1;root
seq313195;1;root
seq313212;1;root
seq313218;1;root
seq313235;1;root
seq313243;1;root
seq313245;1;root
seq313262;1;root
seq313272;1;root
seq313278;1;root
seq313280;1;root
seq313305;1;root
seq313306;1;root
seq313311;1;root
seq313326;2679400;Macrochelidae sp. BOLD
seq313330;1;root
seq313331;1;root
seq313334;1;root
seq313345;1;root
seq313356;1;root
seq313370;1;root
seq313372;1;root
seq313373;7197;Psychodidae
seq313380;1;root
seq313392;1;root
seq313396;71464;Cylicostephanus calicatus
seq313419;1;root
seq313424;1;root
seq313442;1;root
seq313445;40349;Trichostrongylus axei
seq313485;1;root
seq313487;1;root
seq313539;1;root
seq313553;1;root
seq313564;1;root
seq313572;1;root
seq313607;1;root
seq313621;1;root
seq313622;1;root
seq313630;1;root
seq313632;1;root
seq313634;1;root
seq313635;1;root
seq313638;71464;Cylicostephanus calicatus
seq313639;1;root
seq313641;1;root
seq313643;1;root
seq313663;1;root
seq313677;1;root
seq313678;1;root
seq313698;1;root
seq313710;1928706;Sporobolomyces sp.
seq313711;1;root
seq313726;1;root
seq313751;1;root
seq313766;1;root
seq313768;1;root
seq313769;1;root
seq313784;1;root
seq313813;1;root
seq313816;1;root
seq313849;1;root
seq313850;1;root
seq313851;34379;Pseudeurotiaceae
seq313860;1;root
seq313861;1;root
seq313874;3511;Quercus
seq313877;1;root
seq313894;1;root
seq313913;1;root
seq313914;1;root
seq313936;1;root
seq313945;1;root
seq313950;1;root
seq313951;1;root
seq313953;1;root
seq313979;135621;Pseudomonadaceae
seq313984;1;root
seq314007;1;root
seq314017;1755430;Ilyonectria sp.
seq314032;1;root
seq314056;1;root
seq314068;1;root
seq314096;1;root
seq314098;217233;Galeruca
seq314118;1;root
seq314121;1;root
seq314131;1;root
seq314134;1;root
seq314136;1;root
seq314192;1;root
seq314204;1;root
seq314205;1;root
seq314215;1;root
seq314220;1;root
seq314228;1;root
seq314244;1;root
seq314252;1;root
seq314254;1;root
seq314271;1;root
seq314272;1;root
seq314284;1;root
seq314295;1;root
seq314308;1;root
seq314314;54002;Triodontophorus serratus
seq314317;1;root
seq314318;1437183;Mesangiospermae
seq314342;1;root
seq314350;2853257;Comamonas sp. Y33R10-2
seq314353;1;root
seq314361;1;root
seq314365;1;root
seq314386;1;root
seq314389;1;root
seq314392;1;root
seq314431;1;root
seq314458;1;root
seq314471;1;root
seq314502;4827;Mucorales
seq314514;1;root
seq314515;1;root
seq314530;1;root
seq314560;1;root
seq314564;1;root
seq314583;1;root
seq314592;1;root
seq314598;1;root
seq314602;1;root
seq314613;71466;Cylicostephanus longibursatus
seq314641;207206;Aphodius rufipes
seq314643;1;root
seq314646;1;root
seq314648;1;root
seq314676;1;root
seq314686;38942;Quercus robur
seq314708;1;root
seq314714;1;root
seq314725;1;root
seq314727;1;root
seq314733;9789;Equus
seq314741;7197;Psychodidae
seq314743;1;root
seq314748;1;root
seq314776;27592;Bovinae
seq314778;1;root
seq314787;1;root
seq314788;2918765;Sphingomonas qomolangmaensis
seq314801;207226;Aphodius zenkeri
seq314803;48704;Entomobryidae
seq314825;1;root
seq314828;1;root
seq314831;1;root
seq314832;1;root
seq314834;1;root
seq314850;1;root
seq314894;1;root
seq314896;1;root
seq314912;1;root
seq314924;7197;Psychodidae
seq314934;1;root
seq314938;1;root
seq314940;1;root
seq314957;1;root
seq314959;1;root
seq314964;1;root
seq314972;1;root
seq314977;216366;Helicina
seq314981;71465;Cylicostephanus goldi
seq314983;1;root
seq314984;1;root
seq314989;9789;Equus
seq314998;1;root
seq315018;2440537;Parasitidae sp. BIOUG24154-H11
seq315024;7184;Sciaridae
seq315029;9789;Equus
seq315030;1;root
seq315036;1;root
seq315038;1;root
seq315040;1;root
seq315059;7197;Psychodidae
seq315060;1;root
seq315063;48991;Ephydridae
seq315064;1;root
seq315065;1;root
seq315069;1;root
seq315075;1;root
seq315079;2853257;Comamonas sp. Y33R10-2
seq315083;1;root
seq315085;27592;Bovinae
seq315087;1;root
seq315090;1;root
seq315093;1;root
seq315101;1;root
seq315115;2316155;Ploettnerulaceae
seq315137;53992;Cylicocyclus nassatus
seq315140;1;root
seq315150;1;root
seq315170;1;root
seq315172;1;root
seq315177;1;root
seq315185;1;root
seq315196;1;root
seq315211;1;root
seq315234;1;root
seq315235;1;root
seq315247;1;root
seq315248;1;root
seq315261;53996;Cylicocyclus ashworthi
seq315265;1;root
seq315271;1;root
seq315315;1;root
seq315339;1;root
seq315352;1;root
seq315354;1855969;Peronospora agrimoniae
seq315356;53992;Cylicocyclus nassatus
seq315358;6392;Lumbricidae
seq315408;1;root
seq315409;1;root
seq315426;1;root
seq315431;1;root
seq315432;1;root
seq315437;1;root
seq315455;1;root
seq315460;1;root
seq315462;1;root
seq315463;1;root
seq315472;27592;Bovinae
seq315522;1;root
seq315526;71464;Cylicostephanus calicatus
seq315528;1;root
seq315529;1;root
seq315554;1;root
seq315570;1;root
seq315576;1;root
seq315587;1;root
seq315600;1;root
seq315601;178133;Rhodamnia argentea
seq315634;1;root
seq315637;1;root
seq315643;9526;Catarrhini
seq315644;314293;Simiiformes
seq315693;1;root
seq315694;1;root
seq315696;132366;Coronocyclus coronatus
seq315706;1;root
seq315711;1;root
seq315714;1;root
seq315716;1;root
seq315722;9789;Equus
seq315723;71467;Cylicostephanus minutus
seq315759;1;root
seq315767;1;root
seq315778;1;root
seq315806;1;root
seq315811;1;root
seq315825;1;root
seq315826;1;root
seq315838;1;root
seq315854;1;root
seq315864;1;root
seq315867;1;root
seq315873;1;root
seq315875;1;root
seq315884;1;root
seq315906;1;root
seq315932;314295;Hominoidea
seq315933;1;root
seq315935;1;root
seq315938;1;root
seq315945;1;root
seq315951;1;root
seq315959;158386;Olea europaea var. sylvestris
seq315978;71466;Cylicostephanus longibursatus
seq315983;1484486;Myzocytiopsis osiris
seq315997;1;root
seq315999;1;root
seq316002;1;root
seq316014;1;root
seq316022;40349;Trichostrongylus axei
seq316036;1;root
seq316043;1;root
seq316050;1;root
seq316063;1;root
seq316067;53992;Cylicocyclus nassatus
seq316084;1;root
seq316087;1;root
seq316097;1;root
seq316109;1;root
seq316111;1;root
seq316113;1;root
seq316114;1;root
seq316160;53992;Cylicocyclus nassatus
seq316162;1;root
seq316170;1;root
seq316172;1;root
seq316173;1;root
seq316174;1;root
seq316178;1;root
seq316183;1;root
seq316189;1;root
seq316208;1;root
seq316232;1;root
seq316258;1;root
seq316270;1;root
seq316279;1;root
seq316341;1;root
seq316344;1;root
seq316356;1;root
seq316360;1;root
seq316361;1;root
seq316368;1;root
seq316371;1;root
seq316373;5268;Ustilaginaceae
seq316374;1;root
seq316375;53992;Cylicocyclus nassatus
seq316376;53992;Cylicocyclus nassatus
seq316382;1;root
seq316383;9347;Eutheria
seq316384;1;root
seq316437;2853257;Comamonas sp. Y33R10-2
seq316459;35500;Pecora
seq316464;1;root
seq316475;1;root
seq316505;1869214;Rheinheimera sp.
seq316528;1;root
seq316532;1;root
seq316554;1;root
seq316560;1;root
seq316563;1;root
seq316568;53993;Cyathostomum
seq316584;1;root
seq316602;53992;Cylicocyclus nassatus
seq316615;1;root
seq316616;1;root
seq316625;1;root
seq316633;1;root
seq316639;1;root
seq316644;53992;Cylicocyclus nassatus
seq316647;1;root
seq316677;53996;Cylicocyclus ashworthi
seq316704;1;root
seq316713;1;root
seq316722;1760171;Arachnida sp. BOLD
seq316724;1;root
seq316726;187635;Isotoma viridis
seq316742;1;root
seq316753;71466;Cylicostephanus longibursatus
seq316763;1;root
seq316788;1;root
seq316799;1;root
seq316801;1;root
seq316807;1;root
seq316808;1;root
seq316813;1;root
seq316814;1;root
seq316815;1;root
seq316818;1;root
seq316820;1;root
seq316822;1;root
seq316826;1;root
seq316841;1;root
seq316844;9789;Equus
seq316865;1;root
seq316872;1;root
seq316881;1;root
seq316883;1;root
seq316917;1;root
seq316923;1;root
seq316966;1;root
seq316980;1;root
seq316982;1;root
seq317007;1;root
seq317032;1;root
seq317034;1;root
seq317047;1;root
seq317052;1;root
seq317058;1;root
seq317067;1;root
seq317081;1;root
seq317084;1;root
seq317099;1;root
seq317113;74649;Rosa chinensis
seq317119;1;root
seq317124;1;root
seq317125;1;root
seq317134;1;root
seq317140;1;root
seq317162;9895;Bovidae
seq317171;1;root
seq317181;71466;Cylicostephanus longibursatus
seq317191;1;root
seq317197;53992;Cylicocyclus nassatus
seq317198;1;root
seq317199;1;root
seq317206;1;root
seq317220;225274;Melinopterus
seq317240;59891;Cyathostomum catinatum
seq317279;71465;Cylicostephanus goldi
seq317281;1;root
seq317287;104782;Adineta vaga
seq317307;1;root
seq317330;1;root
seq317333;1;root
seq317335;1;root
seq317337;1;root
seq317346;1;root
seq317363;1;root
seq317370;1;root
seq317373;1;root
seq317379;1;root
seq317392;1;root
seq317400;1;root
seq317412;1;root
seq317418;1;root
seq317421;1;root
seq317427;71466;Cylicostephanus longibursatus
seq317443;1;root
seq317454;71466;Cylicostephanus longibursatus
seq317458;1;root
seq317476;1;root
seq317480;1;root
seq317483;1;root
seq317490;1;root
seq317493;1;root
seq317510;1;root
seq317529;1;root
seq317548;1;root
seq317574;1;root
seq317579;1;root
seq317583;1;root
seq317600;1;root
seq317609;1;root
seq317637;576294;Diphascon pingue
seq317638;1;root
seq317657;9789;Equus
seq317662;1;root
seq317663;1;root
seq317675;1;root
seq317691;1;root
seq317709;1;root
seq317732;107770;Agabus bipustulatus
seq317735;1;root
seq317736;1;root
seq317739;71466;Cylicostephanus longibursatus
seq317753;1;root
seq317754;1;root
seq317755;1;root
seq317767;1;root
seq317778;1;root
seq317780;1;root
seq317783;1;root
seq317832;1;root
seq317839;1;root
seq317860;1;root
seq317868;1;root
seq317877;2895493;Pseudomonas sp. B21-053
seq317944;1;root
seq317947;1;root
seq317955;1;root
seq317961;1;root
seq317986;1;root
seq318013;1;root
seq318017;9789;Equus
seq318028;1;root
seq318054;1;root
seq318074;1;root
seq318115;7088;Lepidoptera
seq318119;1;root
seq318124;1;root
seq318173;1;root
seq318193;1;root
seq318195;1;root
seq318197;1;root
seq318214;1;root
seq318230;1;root
seq318250;1;root
seq318257;1;root
seq318273;1;root
seq318282;1;root
seq318285;1;root
seq318290;1;root
seq318300;1;root
seq318310;71465;Cylicostephanus goldi
seq318315;225274;Melinopterus
seq318328;1;root
seq318333;2621445;unclassified Adineta
seq318354;1;root
seq318357;6314;Trichostrongyloidea
seq318364;1;root
seq318377;40349;Trichostrongylus axei
seq318384;1;root
seq318388;40674;Mammalia
seq318394;1;root
seq318406;40349;Trichostrongylus axei
seq318412;1;root
seq318422;1;root
seq318424;128015;Platynothrus peltifer
seq318425;1;root
seq318427;1825957;Trebouxia sp. TR9
seq318429;1;root
seq318435;1;root
seq318455;1;root
seq318456;1;root
seq318457;1;root
seq318462;1;root
seq318469;1;root
seq318479;1;root
seq318480;1;root
seq318490;38942;Quercus robur
seq318492;913661;Fridericia striata
seq318503;1;root
seq318512;1;root
seq318513;1;root
seq318514;1217530;Copromyza
seq318531;1;root
seq318537;1;root
seq318540;1;root
seq318549;1;root
seq318554;1;root
seq318556;1;root
seq318561;1;root
seq318565;1;root
seq318573;1;root
seq318577;2621445;unclassified Adineta
seq318593;1;root
seq318599;875926;Calliteara pudibunda
seq318602;1;root
seq318607;1;root
seq318608;1;root
seq318609;1;root
seq318616;1;root
seq318631;1;root
seq318662;1;root
seq318680;1;root
seq318682;2986973;Comamonadaceae bacterium AAW
seq318696;1;root
seq318702;2686440;Chloroidium sp. UTEX 3077
seq318754;53996;Cylicocyclus ashworthi
seq318760;1;root
seq318764;913661;Fridericia striata
seq318766;1;root
seq318767;1;root
seq318779;1;root
seq318785;9789;Equus
seq318792;2983309;fungal sp. NU200
seq318795;683158;Didymellaceae
seq318799;9789;Equus
seq318815;1;root
seq318818;1;root
seq318819;1;root
seq318833;1;root
seq318837;1;root
seq318851;1;root
seq318856;1;root
seq318869;1;root
seq318870;38942;Quercus robur
seq318874;160068;Trebouxia aggregata
seq318886;1;root
seq318888;92860;Pleosporales
seq318895;40349;Trichostrongylus axei
seq318922;2986973;Comamonadaceae bacterium AAW
seq318930;1;root
seq318937;1;root
seq318939;1;root
seq318946;1;root
seq318952;40349;Trichostrongylus axei
seq318973;1;root
seq318985;40349;Trichostrongylus axei
seq318989;1;root
seq319024;1;root
seq319037;1;root
seq319051;1760171;Arachnida sp. BOLD
seq319052;1;root
seq319062;1;root
seq319065;1;root
seq319071;1;root
seq319079;1;root
seq319091;1;root
seq319100;1;root
seq319107;9789;Equus
seq319120;3511;Quercus
seq319131;2489046;Guidettion prorsirostre
seq319137;40349;Trichostrongylus axei
seq319145;4827;Mucorales
seq319189;1;root
seq319195;1;root
seq319216;1;root
seq319231;1;root
seq319232;1;root
seq319262;3511;Quercus
seq319265;1;root
seq319270;1;root
seq319271;1;root
seq319275;1;root
seq319291;1;root
seq319302;1;root
seq319329;1;root
seq319334;1;root
seq319341;1;root
seq319343;1;root
seq319347;187617;Ceratophysella
seq319353;1;root
seq319354;1;root
seq319355;1;root
