"";"order";"family";"genus"
"1103";"Magnoliopsida order seq2144";"Magnoliopsida family seq2144";"Magnoliopsida genus seq2144"
"1104";"Magnoliopsida order seq2274";"Magnoliopsida family seq2274";"Magnoliopsida genus seq2274"
"1105";"Rosales";"Rosaceae";"Malus"
"1106";"Rosales";"Rosaceae";"Malus"
"1107";"Rosales";"Rosaceae";"Malus"
"1108";"Rosales";"Rosaceae";"Malus"
"1109";"Rosales";"Rosaceae";"Malus"
"1110";"Rosales";"Rosaceae";"Malus"
"1111";"Rosales";"Rosaceae";"Malus"
"1112";"Rosales";"Rosaceae";"Malus"
"1113";"Rosales";"Rosaceae";"Malus"
"1114";"Rosales";"Rosaceae";"Malus"
"1115";"Rosales";"Rosaceae";"Malus"
"1116";"Rosales";"Rosaceae";"Malus"
"1117";"Rosales";"Rosaceae";"Malus"
"1118";"Rosales";"Rosaceae";"Malus"
"1119";"Rosales";"Rosaceae";"Malus"
"1120";"Rosales";"Rosaceae";"Malus"
"1121";"Rosales";"Rosaceae";"Malus"
"1122";"Rosales";"Rosaceae";"Malus"
"1123";"Rosales";"Rosaceae";"Malus"
"1124";"Rosales";"Rosaceae";"Malus"
"1125";"Fabales";"Fabaceae";"Medicago"
"1126";"Lamiales";"Orobanchaceae";"Melampyrum"
"1127";"Poales";"Poaceae";"Melica"
"1128";"Poales";"Poaceae";"Milium"
"1129";"Caryophyllales";"Caryophyllaceae";"Moehringia"
"1130";"Poales";"Poaceae";"Molinia"
"1131";"Boraginales";"Boraginaceae";"Myosotis"
"1132";"Fagales";"Myricaceae";"Myrica"
"1133";"Poales";"Poaceae";"Nardus"
"1134";"Brassicales";"Brassicaceae";"Nasturtium"
"1135";"Brassicales";"Brassicaceae";"Nasturtium"
"1136";"Lamiales";"Orobanchaceae";"Odontites"
"1137";"Lamiales";"Orobanchaceae";"Odontites"
"1138";"Fabales";"Fabaceae";"Ononis"
"1139";"Fabales";"Fabaceae";"Ononis"
"1140";"Fabales";"Fabaceae";"Ononis"
"1141";"Fabales";"Fabaceae";"Ornithopus"
"1142";"Caryophyllales";"Polygonaceae";"Persicaria"
"1143";"Caryophyllales";"Polygonaceae";"Persicaria"
"1144";"Caryophyllales";"Polygonaceae";"Persicaria"
"1145";"Caryophyllales";"Polygonaceae";"Persicaria"
"1146";"Caryophyllales";"Polygonaceae";"Persicaria"
"1147";"Caryophyllales";"Polygonaceae";"Persicaria"
"1148";"Caryophyllales";"Polygonaceae";"Persicaria"
"1149";"Caryophyllales";"Polygonaceae";"Persicaria"
"1150";"Caryophyllales";"Polygonaceae";"Persicaria"
"1151";"Caryophyllales";"Polygonaceae";"Persicaria"
"1152";"Poales";"Poaceae";"Phalaris"
"1153";"Poales";"Poaceae";"Phleum"
"1154";"NOID";"Pinaceae";"Picea"
"1155";"NOID";"Pinaceae";"Picea"
"1156";"NOID";"Pinaceae";"Picea"
"1157";"NOID";"Pinaceae";"Picea"
"1158";"Apiales";"Apiaceae";"Pimpinella"
"1159";"NOID";"Pinaceae";"Pinus"
"1160";"NOID";"Pinaceae";"Pinus"
"1161";"Lamiales";"Plantaginaceae";"Plantago"
"1162";"Lamiales";"Plantaginaceae";"Plantago"
"1163";"Lamiales";"Plantaginaceae";"Plantago"
"1164";"Lamiales";"Plantaginaceae";"Plantago"
"1165";"Lamiales";"Plantaginaceae";"Plantago"
"1166";"Lamiales";"Plantaginaceae";"Plantago"
"1167";"Lamiales";"Plantaginaceae";"Plantago"
"1168";"Lamiales";"Plantaginaceae";"Plantago"
"1169";"Lamiales";"Plantaginaceae";"Plantago"
"1170";"Lamiales";"Plantaginaceae";"Plantago"
"1171";"Lamiales";"Plantaginaceae";"Plantago"
"1172";"Lamiales";"Plantaginaceae";"Plantago"
"1173";"Lamiales";"Plantaginaceae";"Plantago"
"1174";"Lamiales";"Plantaginaceae";"Plantago"
"1175";"Lamiales";"Plantaginaceae";"Plantago"
"1176";"Lamiales";"Plantaginaceae";"Plantago"
"1177";"Lamiales";"Plantaginaceae";"Plantago"
"1178";"Lamiales";"Plantaginaceae";"Plantago"
"1179";"Lamiales";"Plantaginaceae";"Plantago"
"1180";"Lamiales";"Plantaginaceae";"Plantago"
"1181";"Lamiales";"Plantaginaceae";"Plantago"
"1182";"Lamiales";"Plantaginaceae";"Plantago"
"1183";"Lamiales";"Plantaginaceae";"Plantago"
"1184";"Lamiales";"Plantaginaceae";"Plantago"
"1185";"Lamiales";"Plantaginaceae";"Plantago"
"1186";"Lamiales";"Plantaginaceae";"Plantago"
"1187";"Lamiales";"Plantaginaceae";"Plantago"
"1188";"Lamiales";"Plantaginaceae";"Plantago"
"1189";"Lamiales";"Plantaginaceae";"Plantago"
"1190";"Lamiales";"Plantaginaceae";"Plantago"
"1191";"Lamiales";"Plantaginaceae";"Plantago"
"1192";"Lamiales";"Plantaginaceae";"Plantago"
"1193";"Lamiales";"Plantaginaceae";"Plantago"
"1194";"Lamiales";"Plantaginaceae";"Plantago"
"1195";"Lamiales";"Plantaginaceae";"Plantago"
"1196";"Lamiales";"Plantaginaceae";"Plantago"
"1197";"Lamiales";"Plantaginaceae";"Plantago"
"1198";"Lamiales";"Plantaginaceae";"Plantago"
"1199";"Lamiales";"Plantaginaceae";"Plantago"
"1200";"Lamiales";"Plantaginaceae";"Plantago"
"1201";"Lamiales";"Plantaginaceae";"Plantago"
"1202";"Lamiales";"Plantaginaceae";"Plantago"
"1203";"Lamiales";"Plantaginaceae";"Plantago"
"1204";"Lamiales";"Plantaginaceae";"Plantago"
"1205";"Lamiales";"Plantaginaceae";"Plantago"
"1206";"Lamiales";"Plantaginaceae";"Plantago"
"1207";"Lamiales";"Plantaginaceae";"Plantago"
"1208";"Lamiales";"Plantaginaceae";"Plantago"
"1209";"Lamiales";"Plantaginaceae";"Plantago"
"1210";"Lamiales";"Plantaginaceae";"Plantago"
"1211";"Lamiales";"Plantaginaceae";"Plantago"
"1212";"Lamiales";"Plantaginaceae";"Plantago"
"1213";"Lamiales";"Plantaginaceae";"Plantago"
"1214";"Lamiales";"Plantaginaceae";"Plantago"
"1215";"Lamiales";"Plantaginaceae";"Plantago"
"1216";"Lamiales";"Plantaginaceae";"Plantago"
"1217";"Lamiales";"Plantaginaceae";"Plantago"
"1218";"Lamiales";"Plantaginaceae";"Plantago"
"1219";"Lamiales";"Plantaginaceae";"Plantago"
"1220";"Lamiales";"Plantaginaceae";"Plantago"
"1221";"Lamiales";"Plantaginaceae";"Plantago"
"1222";"Lamiales";"Plantaginaceae";"Plantago"
"1223";"Lamiales";"Plantaginaceae";"Plantago"
"1224";"Lamiales";"Plantaginaceae";"Plantago"
"1225";"Lamiales";"Plantaginaceae";"Plantago"
"1226";"Lamiales";"Plantaginaceae";"Plantago"
"1227";"Lamiales";"Plantaginaceae";"Plantago"
"1228";"Lamiales";"Plantaginaceae";"Plantago"
"1229";"Lamiales";"Plantaginaceae";"Plantago"
"1230";"Lamiales";"Plantaginaceae";"Plantago"
"1231";"Lamiales";"Plantaginaceae";"Plantago"
"1232";"Lamiales";"Plantaginaceae";"Plantago"
"1233";"Lamiales";"Plantaginaceae";"Plantago"
"1234";"Lamiales";"Plantaginaceae";"Plantago"
"1235";"Lamiales";"Plantaginaceae";"Plantago"
"1236";"Lamiales";"Plantaginaceae";"Plantago"
"1237";"Lamiales";"Plantaginaceae";"Plantago"
"1238";"Lamiales";"Plantaginaceae";"Plantago"
"1239";"Lamiales";"Plantaginaceae";"Plantago"
"1240";"Lamiales";"Plantaginaceae";"Plantago"
"1241";"Lamiales";"Plantaginaceae";"Plantago"
"1242";"Lamiales";"Plantaginaceae";"Plantago"
"1243";"Lamiales";"Plantaginaceae";"Plantago"
"1244";"Lamiales";"Plantaginaceae";"Plantago"
"1245";"Lamiales";"Plantaginaceae";"Plantago"
"1246";"Lamiales";"Plantaginaceae";"Plantago"
"1247";"Lamiales";"Plantaginaceae";"Plantago"
"1248";"Lamiales";"Plantaginaceae";"Plantago"
"1249";"Lamiales";"Plantaginaceae";"Plantago"
"1250";"Lamiales";"Plantaginaceae";"Plantago"
"1251";"Lamiales";"Plantaginaceae";"Plantago"
"1252";"Lamiales";"Plantaginaceae";"Plantago"
"1253";"Lamiales";"Plantaginaceae";"Plantago"
"1254";"Poales";"Poaceae";"Poa"
"1255";"Poales";"Poaceae";"Poa"
"1256";"Poales";"Poaceae";"Poa"
"1257";"Poales";"Poaceae";"Poa"
"1258";"Poales";"Poaceae";"Poa"
"1259";"Poales";"Poaceae";"Poa"
"1260";"Poales";"Poaceae";"Poa"
"1261";"Poales";"Poaceae";"Poa"
"1262";"Poales";"Poaceae";"Poa"
"1263";"Poales";"Poaceae";"Poa"
"1264";"Poales";"Poaceae";"Poa"
"1265";"Poales";"Poaceae";"Poa"
"1266";"Poales";"Poaceae";"Poa"
"1267";"Poales";"Poaceae";"Poa"
"1268";"Poales";"Poaceae";"Poa"
"1269";"Poales";"Poaceae";"Poa"
"1270";"Poales";"Poaceae";"Poa"
"1271";"Poales";"Poaceae";"Poa"
"1272";"Poales";"Poaceae";"Poa"
"1273";"Poales";"Poaceae";"Poa"
"1274";"Poales";"Poaceae";"Poa"
"1275";"Poales";"Poaceae";"Poa"
"1276";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1277";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1278";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1279";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1280";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1281";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1282";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1283";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1284";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1285";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1286";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1287";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1288";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1289";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1290";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1291";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1292";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1293";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1294";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1295";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1296";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1297";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1298";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1299";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1300";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1301";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1302";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1303";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1304";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1305";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1306";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1307";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1308";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1309";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1310";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1311";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1312";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1313";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1314";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1315";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1316";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1317";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1318";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1319";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1320";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1321";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1322";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1323";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1324";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1325";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1326";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1327";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1328";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1329";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1330";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1331";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1332";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1333";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1334";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1335";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1336";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1337";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1338";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1339";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1340";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1341";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1342";"Poales";"Poaceae";"Poaceae genus 1 (agrostis/lachnagrostis/muhlenbergia/polypogon/alopecurus/calmagrostis)"
"1343";"Poales";"Poaceae";"Poaceae genus 10"
"1344";"Poales";"Poaceae";"Poaceae genus 10"
"1345";"Poales";"Poaceae";"Poaceae genus 10"
"1346";"Poales";"Poaceae";"Poaceae genus 10"
"1347";"Poales";"Poaceae";"Poaceae genus 10"
"1348";"Poales";"Poaceae";"Poaceae genus 10"
"1349";"Caryophyllales";"Polygonaceae";"Polygonum"
"1350";"Caryophyllales";"Polygonaceae";"Polygonum"
"1351";"Caryophyllales";"Polygonaceae";"Polygonum"
"1352";"Caryophyllales";"Polygonaceae";"Polygonum"
"1353";"Caryophyllales";"Polygonaceae";"Polygonum"
"1354";"Caryophyllales";"Polygonaceae";"Polygonum"
"1355";"Caryophyllales";"Polygonaceae";"Polygonum"
"1356";"Caryophyllales";"Polygonaceae";"Polygonum"
"1357";"Caryophyllales";"Polygonaceae";"Polygonum"
"1358";"Caryophyllales";"Polygonaceae";"Polygonum"
"1359";"Caryophyllales";"Polygonaceae";"Polygonum"
"1360";"Caryophyllales";"Polygonaceae";"Polygonum"
"1361";"Caryophyllales";"Polygonaceae";"Polygonum"
"1362";"Malpighiales";"Salicaceae";"Populus"
"1363";"Malpighiales";"Salicaceae";"Populus"
"1364";"Malpighiales";"Salicaceae";"Populus"
"1365";"Malpighiales";"Salicaceae";"Populus"
"1366";"Malpighiales";"Salicaceae";"Populus"
"1367";"Rosales";"Rosaceae";"Potentilla"
"1368";"Rosales";"Rosaceae";"Potentilla"
"1369";"Rosales";"Rosaceae";"Potentilla"
"1370";"Rosales";"Rosaceae";"Potentilla"
"1371";"Rosales";"Rosaceae";"Potentilla"
"1372";"Rosales";"Rosaceae";"Potentilla"
"1373";"Rosales";"Rosaceae";"Potentilla"
"1374";"Rosales";"Rosaceae";"Potentilla"
"1375";"Rosales";"Rosaceae";"Potentilla"
"1376";"Rosales";"Rosaceae";"Potentilla"
"1377";"Rosales";"Rosaceae";"Potentilla"
"1378";"Rosales";"Rosaceae";"Potentilla"
"1379";"Rosales";"Rosaceae";"Potentilla"
"1380";"Rosales";"Rosaceae";"Potentilla"
"1381";"Rosales";"Rosaceae";"Potentilla"
"1382";"Rosales";"Rosaceae";"Potentilla"
"1383";"Rosales";"Rosaceae";"Potentilla"
"1384";"Rosales";"Rosaceae";"Potentilla"
"1385";"Rosales";"Rosaceae";"Potentilla"
"1386";"Rosales";"Rosaceae";"Potentilla"
"1387";"Rosales";"Rosaceae";"Potentilla"
"1388";"Rosales";"Rosaceae";"Potentilla"
"1389";"Rosales";"Rosaceae";"Potentilla"
"1390";"Rosales";"Rosaceae";"Potentilla"
"1391";"Rosales";"Rosaceae";"Potentilla"
"1392";"Rosales";"Rosaceae";"Potentilla"
"1393";"Rosales";"Rosaceae";"Potentilla"
"1394";"Rosales";"Rosaceae";"Potentilla"
"1395";"Rosales";"Rosaceae";"Potentilla"
"1396";"Rosales";"Rosaceae";"Potentilla"
"1397";"Rosales";"Rosaceae";"Potentilla"
"1398";"Rosales";"Rosaceae";"Potentilla"
"1399";"Rosales";"Rosaceae";"Potentilla"
"1400";"Rosales";"Rosaceae";"Potentilla"
"1401";"Rosales";"Rosaceae";"Potentilla"
"1402";"Rosales";"Rosaceae";"Potentilla"
"1403";"Rosales";"Rosaceae";"Potentilla"
"1404";"Rosales";"Rosaceae";"Potentilla"
"1405";"Rosales";"Rosaceae";"Potentilla"
"1406";"Rosales";"Rosaceae";"Potentilla"
"1407";"Rosales";"Rosaceae";"Potentilla"
"1408";"Rosales";"Rosaceae";"Potentilla"
"1409";"Rosales";"Rosaceae";"Potentilla"
"1410";"Rosales";"Rosaceae";"Potentilla"
"1411";"Rosales";"Rosaceae";"Potentilla"
"1412";"Rosales";"Rosaceae";"Potentilla"
"1413";"Rosales";"Rosaceae";"Potentilla"
"1414";"Rosales";"Rosaceae";"Potentilla"
"1415";"Rosales";"Rosaceae";"Potentilla"
"1416";"Rosales";"Rosaceae";"Potentilla"
"1417";"Rosales";"Rosaceae";"Potentilla"
"1418";"Rosales";"Rosaceae";"Potentilla"
"1419";"Rosales";"Rosaceae";"Potentilla"
"1420";"Rosales";"Rosaceae";"Potentilla"
"1421";"Rosales";"Rosaceae";"Potentilla"
"1422";"Rosales";"Rosaceae";"Potentilla"
"1423";"Rosales";"Rosaceae";"Potentilla"
"1424";"Rosales";"Rosaceae";"Potentilla"
"1425";"Rosales";"Rosaceae";"Potentilla"
"1426";"Rosales";"Rosaceae";"Potentilla"
"1427";"Rosales";"Rosaceae";"Potentilla"
"1428";"Rosales";"Rosaceae";"Potentilla"
"1429";"Rosales";"Rosaceae";"Potentilla"
"1430";"Rosales";"Rosaceae";"Potentilla"
"1431";"Rosales";"Rosaceae";"Potentilla"
"1432";"Rosales";"Rosaceae";"Potentilla"
"1433";"Rosales";"Rosaceae";"Potentilla"
"1434";"Rosales";"Rosaceae";"Potentilla"
"1435";"Rosales";"Rosaceae";"Potentilla"
"1436";"Rosales";"Rosaceae";"Potentilla"
"1437";"Rosales";"Rosaceae";"Potentilla"
"1438";"Rosales";"Rosaceae";"Potentilla"
"1439";"Rosales";"Rosaceae";"Potentilla"
"1440";"Rosales";"Rosaceae";"Potentilla"
"1441";"Rosales";"Rosaceae";"Potentilla"
"1442";"Rosales";"Rosaceae";"Potentilla"
"1443";"Rosales";"Rosaceae";"Potentilla"
"1444";"Rosales";"Rosaceae";"Potentilla"
"1445";"Rosales";"Rosaceae";"Potentilla"
"1446";"Rosales";"Rosaceae";"Potentilla"
"1447";"Rosales";"Rosaceae";"Potentilla"
"1448";"Rosales";"Rosaceae";"Potentilla"
"1449";"Rosales";"Rosaceae";"Potentilla"
"1450";"Rosales";"Rosaceae";"Potentilla"
"1451";"Rosales";"Rosaceae";"Potentilla"
"1452";"Rosales";"Rosaceae";"Potentilla"
"1453";"Rosales";"Rosaceae";"Potentilla"
"1454";"Rosales";"Rosaceae";"Potentilla"
"1455";"Rosales";"Rosaceae";"Potentilla"
"1456";"Rosales";"Rosaceae";"Potentilla"
"1457";"Rosales";"Rosaceae";"Potentilla"
"1458";"Rosales";"Rosaceae";"Potentilla"
"1459";"Rosales";"Rosaceae";"Potentilla"
"1460";"Rosales";"Rosaceae";"Potentilla"
"1461";"Rosales";"Rosaceae";"Potentilla"
"1462";"Rosales";"Rosaceae";"Potentilla"
"1463";"Rosales";"Rosaceae";"Potentilla"
"1464";"Rosales";"Rosaceae";"Potentilla"
"1465";"Rosales";"Rosaceae";"Potentilla"
"1466";"Rosales";"Rosaceae";"Potentilla"
"1467";"Rosales";"Rosaceae";"Potentilla"
"1468";"Rosales";"Rosaceae";"Potentilla"
"1469";"Rosales";"Rosaceae";"Potentilla"
"1470";"Rosales";"Rosaceae";"Potentilla"
"1471";"Rosales";"Rosaceae";"Potentilla"
"1472";"Rosales";"Rosaceae";"Potentilla"
"1473";"Rosales";"Rosaceae";"Potentilla"
"1474";"Rosales";"Rosaceae";"Potentilla"
"1475";"Lamiales";"Lamiaceae";"Prunella"
"1476";"Rosales";"Rosaceae";"Prunus"
"1477";"Rosales";"Rosaceae";"Prunus"
"1478";"Rosales";"Rosaceae";"Prunus"
"1479";"Rosales";"Rosaceae";"Prunus"
"1480";"Rosales";"Rosaceae";"Prunus"
"1481";"Rosales";"Rosaceae";"Prunus"
"1482";"Rosales";"Rosaceae";"Prunus"
"1483";"Rosales";"Rosaceae";"Prunus"
"1484";"Rosales";"Rosaceae";"Prunus"
"1485";"Rosales";"Rosaceae";"Prunus"
"1486";"Rosales";"Rosaceae";"Prunus"
"1487";"Rosales";"Rosaceae";"Prunus"
"1488";"Rosales";"Rosaceae";"Prunus"
"1489";"Rosales";"Rosaceae";"Prunus"
"1490";"Rosales";"Rosaceae";"Prunus"
"1491";"Rosales";"Rosaceae";"Prunus"
"1492";"Rosales";"Rosaceae";"Prunus"
"1493";"Rosales";"Rosaceae";"Prunus"
"1494";"Rosales";"Rosaceae";"Prunus"
"1495";"Rosales";"Rosaceae";"Prunus"
"1496";"Rosales";"Rosaceae";"Prunus"
"1497";"Rosales";"Rosaceae";"Prunus"
"1498";"Rosales";"Rosaceae";"Prunus"
"1499";"Rosales";"Rosaceae";"Prunus"
"1500";"Rosales";"Rosaceae";"Prunus"
"1501";"Rosales";"Rosaceae";"Prunus"
"1502";"Rosales";"Rosaceae";"Prunus"
"1503";"Rosales";"Rosaceae";"Prunus"
"1504";"Rosales";"Rosaceae";"Prunus"
"1505";"Rosales";"Rosaceae";"Prunus"
"1506";"Rosales";"Rosaceae";"Prunus"
"1507";"Rosales";"Rosaceae";"Prunus"
"1508";"Rosales";"Rosaceae";"Prunus"
"1509";"Rosales";"Rosaceae";"Prunus"
"1510";"Rosales";"Rosaceae";"Prunus"
"1511";"Rosales";"Rosaceae";"Prunus"
"1512";"Rosales";"Rosaceae";"Prunus"
"1513";"Rosales";"Rosaceae";"Prunus"
"1514";"Rosales";"Rosaceae";"Prunus"
"1515";"Rosales";"Rosaceae";"Prunus"
"1516";"Rosales";"Rosaceae";"Prunus"
"1517";"Rosales";"Rosaceae";"Prunus"
"1518";"Rosales";"Rosaceae";"Prunus"
"1519";"Rosales";"Rosaceae";"Prunus"
"1520";"Rosales";"Rosaceae";"Prunus"
"1521";"Rosales";"Rosaceae";"Prunus"
"1522";"Rosales";"Rosaceae";"Prunus"
"1523";"Rosales";"Rosaceae";"Prunus"
